,nickname,text,score,like,dislike,time,watch_movie
11375,jeep****,사실 원작소설은 인터뷰형식이라서 많이 지루하지만...현명하게 피트는 원작처럼 만들지 않아서 좋았음...보는 기대치를 많이 올리고 본다고해도 절대 실망시킬 영화는 아님.,10,0,2,2013-06-21 19:02:00,0
11376,럭키루이(door****),"왜 좀비 클로즈업마다 개그콘서트 극장판 보러온 느낌이 들지? 의도하고 빵 터지라고 만든 장면인가? 이 영화의 존재의의는 그냥 OO시한 브래드피트가 달리는 모습을 110분 꽉꽉 채워 담은 영상이라는것, 그것밖에는 없다...",5,0,2,2013-06-21 18:59:00,0
11377,고라파덕(anta****),범인은 티에리 흑형...나만당할순 없지,8,0,2,2013-06-21 17:26:00,0
11378,샤누와(dltm****),디지털로 한번보고 3D로 한번더 봤는데 3D는 뭔가 전개가 빨리 흐르는것 같았고 전혀 3D같지가 않았다  3D로 보실분들은 그냥 디지털로 보시길 ..예고편보면서 스케일은 진짜 짱이였는데 예고편에 있는 내용이 다고 스...,6,0,2,2013-06-21 16:52:00,0
11379,해울(hite****),지금까지 보여진 좀비 영화 및 드라마와는 다른  맛이 있는 영화,8,0,2,2013-06-21 12:24:00,0
11380,Loveee(scr2****),마지막 진짜 허무....성벽쌓은거 보고 진격의거인 생각남 ㅋㅋㅋㅋㅋㅋ,6,0,2,2013-06-21 11:44:00,0
11381,불꽃나리(obey****),재밌게 시간보내려고 본 영화인만큼 심장 대박 쫄깃쫄깃,9,0,2,2013-06-21 10:54:00,0
11382,nono12(nomo****),결말이 아쉽긴하지만 긴장하면서 봤더니 영화가 엄청 빨리끝난듯;; 좀비 연기가 ㅋㅋㅋ 웃기면서도 잘한듯,9,0,2,2013-06-21 09:45:00,0
11383,헬로우(toms****),음..괜찮게봣어,9,0,2,2013-06-21 00:08:00,0
11384,일천만사나이(cjs3****),재밌는 오락 영화. 좀비 영화 정말 싫어하는데 등급 덕분인지 그럭저럭 볼만했음,7,0,2,2013-06-20 23:57:00,0
11385,inte****,끝에좀더 뭔가 아쉽게 끝나지만 나름 재미있더만슈퍼맨하고 장르가 다른데 뭘비교들을 한다냐,7,0,2,2013-06-20 23:30:00,0
11386,곤드와나(jaei****),제대로된 좀비영화,10,0,2,2013-06-20 23:23:00,0
11387,로리(goey****),재밌어요! 간만에 눈이 시원해지는 ㅎ,10,0,2,2013-06-20 23:02:00,0
11388,pkin****,최강 좀비영화~!!!!!!!!!!!!!!!!!!!!!,10,0,2,2013-06-20 23:00:00,0
11389,모라고용(wva2****),좀비 영화 좋아하는 사람이라면 추천!!!,8,0,2,2013-06-20 23:00:00,0
11390,발그레킴(plas****),난진짜재밋게봣는데 -0- 잼써여,10,0,2,2013-06-20 20:12:00,0
11391,bins****,좀비영화치고는 퀄리티 높고 흥미진진한스토리에요 책을 안보고봐서그런지 재밌게봤어요! 브래드피트가 너무 말도 안되게 계속살아나지만 결말도 나쁘지 않고 재밌습니다 기대안하고 보면 더재밌을듯,10,0,2,2013-06-20 20:07:00,0
11392,초딩(cjae****),진짜재미있다ㅎㅎㅎㅎㅎ,10,0,2,2013-06-20 20:01:00,0
11393,zzz9****,꿀잼 영화 보는 내내 즐거웠다,10,0,2,2013-06-20 19:51:00,0
11394,기스(hyun****),우우우우우우우우우우우기대해개재밌어,10,0,2,2013-06-20 19:06:00,0
11395,여씨(jhyb****),좀비영화잘안보는데 부담스럽지안아 좋네요,9,0,2,2013-06-20 18:38:00,0
11396,네이년이상해졌어(come****),재밌다. 역시  빵발,8,0,2,2013-06-20 17:59:00,0
11397,maro****,개잼.....빵아저씨 사랑해요ㅋㅋ,10,0,2,2013-06-20 17:52:00,0
11398,pyoo****,오랜만에  재밋는거찾앗네,10,0,2,2013-06-20 17:42:00,0
11399,라이온(ahnw****),머. 좀비영화니까..ㅋ 그런대로 볼만합니다.,10,0,2,2013-06-20 14:00:00,0
11400,aa32****,끝이 조금 아쉽지만 최근 나온 좀비영화중에서는 수작이네요.2편을위해 10개 드립니다,10,0,2,2013-06-20 13:41:00,0
11401,TripleL(shin****),"""적자생존""에 관한 영화. 강해져라, 냉철하게 판단해라, 즉시 행동에 옮겨라. 끊임없이 주입하는 듯했다.",8,0,2,2013-06-20 13:38:00,0
11402,dalb****,끝을 어떻게 받아들이냐의 따라 이 영화에 대한 대중의 뜻을 볼 수 있겠습니다. 잘 봤습니다 빵횽,9,0,2,2013-06-20 13:37:00,0
11403,pong****,처음도 긴장되고 중간도 긴장되고 끝은 좀 아쉽지만 충분히 만족스러운 영화네요.,9,0,2,2013-06-20 13:37:00,0
11404,KKR(kkr3****),포스터가 ㅄ같다,10,0,2,2013-06-20 13:13:00,0
11405,hwaw****,그래도 꽤 긴장감 있었음....끝에 10분이 아쉽다....,9,0,2,2013-06-20 12:21:00,0
11406,도미노(bri2****),그냥 이평점이  정상인듯  비슷한 위험의반복  좀 지루해져요,6,0,2,2013-06-20 12:05:00,0
11407,우냥(una4****),28일후 이후로 다시한번 가슴조리게 만들어준 영화. 의외로 가족영화던 ㅋㅋ소설내용의 일부분만 나옴 프리퀄 같은 느낌,9,0,2,2013-06-20 11:39:00,0
11408,로뎀나무(psdv****),오늘 아침 늦잠자는 바람에 숨을 헐똑이며 달려가 봤어요다들 비슷하네요 초반 중반은 정말 몰입도 짱이었지만 후반부 별말이 아쉽네요 백신을 가지고 뭔가 여름 블록버스터답게시원하게 정리해줬으면하는 바람이었는데~^^ 암튼 ...,8,0,2,2013-06-20 11:39:00,0
11409,swee****,뒤로갈수록힘이빠지는느낌 그러나좋았음여,9,0,2,2013-06-20 11:37:00,0
11410,nana****,중반까지 긴장감은 아주 좋은데 후반이 좀 약하지만 전체적으로 아이언맨보단 별로구 스타트렉보단 잼잇다..,8,0,2,2013-06-20 11:36:00,0
11411,소다(wosh****),그닥,7,0,2,2013-06-20 00:58:00,0
11412,원탁(shkd****),5빠,10,0,2,2013-06-20 00:04:00,0
11413,mia8****,탄탄하고 군더더기없는 수작,10,1,3,2020-02-04 21:50:00,0
11414,윤댕(cook****),진짜 몰입도 최강!!!!,10,1,3,2019-07-20 01:16:00,0
11415,흑인힙합(solk****),내 인생 최고의 좀비영화 워킹데드 머저리 좀비들은 걸어다니는 송장인데 월드워는 뛰어다녀서 존나 무서움,10,1,3,2019-07-04 22:57:00,0
11416,피콜레타(jhs0****),완전 잼있어요  숨도 못쉴정도로 가슴을조이며 봤어여~ 좀비여와중에 쵝오예요~!!,10,1,3,2019-06-05 00:36:00,0
11417,회원정보(john****),현존  최고의 좀비영화입니다 ㅎㅎ,10,1,3,2019-04-04 21:36:00,0
11418,미니언(yeor****),이래서 난민은 들이면 안대나봄 노래부를 때 진짜... 그리고 아내 전화질 정말... 좀비도 본 사람이,10,1,3,2019-03-01 18:20:00,0
11419,모모럽(momo****),여기서 드러나는건.역시 이슬람은 개슬람!!마이크 들고 노래부른 녀자. 진짜 진상.,10,1,3,2019-02-21 23:03:00,0
11420,keiichimorisato(keit****),"아쉽다. 브레드가 맞은 병원균 내지는 박테리아의 치료제가 팹시였었더라면 하는, 작은 바람과 아쉬움만이 보이는군요. 여~엉원한 버프는 없는법이지....",10,1,3,2019-02-04 05:06:00,0
11421,레몬소다(moch****),한국에선 전화로  한통으로 여러 남정네들 죽이고노래로 이스라엘을  폭망시켜버리네  걸스캔두애니띵이다,10,1,3,2018-10-26 18:06:00,0
11422,일옥타브(ljd7****),음 너무 지루해서 보다가 말았음,4,1,3,2017-01-12 13:11:00,0
11423,jber****,미국식 가족주의가 빠졌다면 훨씬 나았을텐데.,5,1,3,2016-08-15 08:49:00,0
11424,_(gaur****),잘 만든 킬링타임용 영화. 다만 가족애가 좀 중시 되는데 나는 거기 공감이 잘 안됨.,10,1,3,2016-08-11 09:15:00,0
11425,알테어(dllp****),궁금한게 남편 위험한 일 하러 간 걸 알면서 별이유 없이 전화하는건 무슨 짓인가,8,1,3,2016-08-09 16:37:00,0
11426,Purple Line(woxn****),"엄청난 스케일과 비교적 깔끔한 전개, 몰입을 증강시키는 적절한 속도. 하지만 힘이 빠졌는지 시간이 지날수록 허망하다.",7,1,3,2015-12-27 22:08:00,0
11427,투명유리(ddun****),"싫어하는 영화가 호러,전쟁,좀비 물인데..멜로도 좋아하는 편은 아니지만...빵 오빠 덕에 재밌게 잘 봤다..빵 오빠의 얼굴과 연기력만 남아. 좀비 역할 하는 조연들 쩔어..신들렸어ㅋ 허무하고 허술한 결말 정말 아쉽다...",6,1,3,2015-10-26 19:17:00,0
11428,passion(zzpp****),그냥 오락 영화...마지막 보건 기구나 한국 가는 씬은 긴장감 잘뽑아낸듯,6,1,3,2015-07-13 02:43:00,0
11429,카르니안(ashj****),솔직히 앞에는 좀비가 무서워서 재미있었는데 후반부로 갈수록 개연성 똥망 ㅡㅡ 왜 극과 극으로 평이갈렸는지 알겠더만 기대보다 훨씬 떨어짐,3,1,3,2015-05-01 20:24:00,0
11430,whit****,별로~~ 스릴도없고 지루했음~~!!,2,1,3,2015-02-01 13:53:00,0
11431,LP(ogr5****),좀비영화가 보여줬던 것들의 그 이상과 이하.,6,1,3,2014-10-04 22:03:00,0
11432,짱(dlek****),왜 이 명작을 영화관에서 보지않았을까 . 스케일하며 브래드연기며 나도같이있는것같은 스릴감. 교훈도 얻은 느낌이다. 브래드피트는 진짜.. 보면서 느끼지만 50대라는게 느껴지지않는다. 매번 브래드나이 다시 계산해봄,10,1,3,2014-09-15 02:01:00,0
11433,soeyuljun(tryj****),기대많이하고 본건데 실망이 크다. 잔잔함의 연속.. 초반엔 긴장감이 점차 올라가나? 하다보니 중반부였고 하품나옴..중반까지 본게 아까워서 끝까지 봤지만 브래드피트식의 액션의 한계는 최악이였다.. 차라리 톰크루즈였다면...,5,1,3,2013-09-22 14:25:00,0
11434,슈샨보이(lill****),이 영화가 재밌니? 아무리 취향 문제라지만... 딱 중3까지 재밌다고 할만한 영화인거 같다. 킬링 타임용 수준. 평점 종나 높길래 뭔가 대단한 걸착인 줄 알았는데... 속았네,2,1,3,2013-09-04 01:17:00,0
11435,rntm****,별로..도중에 나옴..공짜여서 더 나올수있었지만!지루했음..,5,1,3,2013-08-18 13:14:00,0
11436,juju****,월드워z 최고의 영화 추천합니다~ !!,10,1,3,2013-08-03 23:38:00,0
11437,밀감(lsan****),28주후가 낫다 하지만 볼만한 영화,7,1,3,2013-07-30 00:06:00,0
11438,꾸벅(ggu_****),볼거리는 예고편에 나온게 전부이며 내용자체도 그냥 일반 드라마를 보는 듯하네요.무슨 영화가 긴장감은 하나도 없고 내용 예측도 다되고!!!한마디로 디워보다 못한 영화!!,4,1,3,2013-07-26 15:11:00,0
11439,곰돌이(dew2****),재미있어요,8,1,3,2013-07-23 23:16:00,0
11440,야매(liew****),요즘 이정도 영화 있나요? 알바가 너무 점수를 깍은듯...,9,1,3,2013-07-23 21:20:00,0
11441,sma0****,볼거리가 다양하고 이스라엘 나라두 구경할 수 있어서 좋았당!,7,1,3,2013-07-23 20:03:00,0
11442,plastic(wooh****),정말 재미있게 보고있는데 마지막에 개그로 끝나버리네요.결말이 안타까운 영화 ㅠㅜ,7,1,3,2013-07-23 18:58:00,0
11443,Nouvelle Vague(brad****),"스케일은 광대해졌지만 스토리는 오히려 퇴보했고, 연출은 너무나 뻔하고 지루해졌다.",5,1,3,2013-07-22 21:43:00,0
11444,yeom98(yeom****),스케일은 좋았음 몇몇아쉬운장면이있지만 대체적느로 좋았음돈이 아깝지않을정도의 영화! 근데 엔딩을 보니2편이 나올것같음,8,1,3,2013-07-21 12:35:00,0
11445,bbon****,스케일 좋고 재밌어요 기승전결흐름이 좀약하고 결론이좀아쉽네용~그런데 너무재밌게잘봤어요,9,1,3,2013-07-21 01:06:00,0
11446,파란(liha****),"무난하고 깔끔하다. 다만 초반이 지날수록 긴장감이 많이 떨어지고, 재촬영 때문에 스토리도 스케일도 마무리가 빈약.",8,1,3,2013-07-21 00:52:00,0
11447,MAJUN(rudx****),전체적으로 퀄리티 높은 영화인 것 같아요 보는 내내 긴장감 넘치고 재미있게 잘 봤습니다,9,1,3,2013-07-20 22:31:00,0
11448,숲속의앨리스(alic****),앞부분부터 전개가 빨라서 재밌고 뒷부분은 잔잔한나름대로 전체적 긴장감도 놓지않고 재밌는 영호ㅏ굳굳,9,1,3,2013-07-20 20:01:00,0
11449,콩국수(szsz****),재밌음..여운도남고...,10,1,3,2013-07-20 19:24:00,0
11450,다릴 얀(star****),좀비 영화 중에 최고봉!그냥 말만 김장감 높은게 아니라 진지하게 기장감 폭발 다보고 나서도 심장이 터질듯한 이느낌 처음이야~좀비영화 모조리 다보고 눈하나 깜짝않한 내가 이거보고 3번놀랬음장난아님 마지막도 깔끔함,10,1,3,2013-07-20 19:15:00,0
11451,수잔(silv****),흥미진진!,10,1,3,2013-07-20 19:06:00,0
11452,phk0****,재미있다,10,1,3,2013-07-20 19:02:00,0
11453,박치기왕(park****),스릴정말 장난아니고 ㅋㅋ 재밌네 ㅋ,9,1,3,2013-07-20 18:59:00,0
11454,천재님(chle****),펩시는 펩소리가 나지  브레드피트가 펩시를 먹은후부터 나도 펩시가 좋아졌다,9,1,3,2013-07-20 16:13:00,0
11455,양비량(sksm****),쩐다,9,1,3,2013-07-20 15:11:00,0
11456,히히(prbl****),진짜 짱,10,1,3,2013-07-20 11:29:00,0
11457,없음(jhso****),기대보단 덜했지만 재미있었음,9,1,3,2013-07-19 20:28:00,0
11458,ㅆㅐ(idon****),원작은 국 끓여 먹었지만 볼만은 하다.,7,1,3,2013-07-19 19:57:00,0
11459,김채은(codm****),계속 긴장하게 만드는 영화! 명불허전 브래드 피트!,10,1,3,2013-07-19 18:49:00,0
11460,Pretty woman(2178****),전혀지루한순간없이 재밋더라구요 피트오빠 진짜 잘생겻고 가족을 사랑하는 모습 멋졋어요,9,1,3,2013-07-19 18:42:00,0
11461,제로스(jyjh****),좀비  영화 볼만함 ...기대보단 좀떨어지긴함,8,1,3,2013-07-19 18:21:00,0
11462,모놀(soph****),좀비와 재난의 색다른 해석이 좋았다.,9,1,3,2013-07-19 18:03:00,0
11463,0162****,좀비영화의 핵은 긴장감 ㅋㅋㅋ 영화 내내 긴장하고 봄 ㅋㅋ 마무리가 좀 아쉬어 10점은 못주겠음 ㅋ,9,1,3,2013-07-19 14:50:00,0
11464,해바라기(jeon****),"중간중간 갑자기 소리크게 높이면서 놀래켜서 좀 짜증났지만, 후반부가 아쉬운거 빼고는 괜찮...",6,1,3,2013-07-19 06:39:00,0
11465,park****,걍 쉽게 말해서 나는 전설이다 급 정도로 재밋음  내용은 좀비물이지만 뭔가 차별되어있고 긴장감도 꽤있음  기대안하거나 조금만하고 보면 재밋음 너무 마니 하진말길...  그냥 이제껏본 좀비물  중에 탑 쓰리안에듬,8,1,3,2013-07-18 23:09:00,0
11466,rami****,"스토리 2점, 영상 9점, 효과 10점, 개연성 1점, 결말 5점 그냥 이래저래 총점 7점",7,1,3,2013-07-15 23:28:00,0
11467,릴(jinm****),good,10,1,3,2013-07-15 09:59:00,0
11468,지킬박사(unip****),결말도 너무 허술하고 스토리도 별로다. 스릴은 좀 있었다. 지금까지 나온 수많은 뻔한 좀비영화들과 별 다를 바 없는 점도 아쉽다.,4,1,3,2013-07-15 04:19:00,0
11469,릴케의꿈(ssam****),월드워볼까 퍼시픽림 볼까 고민중인데 워낙 좀비물을 좋아해서 근데 새벽의저주 어쩌구 씨부리는 좀비하수들은 뭐냐 아는게 새벽의저주뿐이 없지?새벽의저주가 리메이크작인건 아냐?퍼시픽림 봐야지 알바든 너무 많네,1,1,3,2013-07-14 13:38:00,0
11470,영락(lor9****),약간 고급스러운 좀비영화지만초반의 달리다가 한순간에 급브레이크로 끝낸 영화,7,1,3,2013-07-12 01:29:00,0
11471,쏜다(sson****),브래드피트면 스토리고 나발이고 다 필요없는 더러운 세상,5,1,3,2013-07-11 10:52:00,0
11472,나주성(enjo****),완전 재밋어요!!!!!,10,1,3,2013-07-10 09:39:00,0
11473,슬쨔(1991****),진짜..2나올듯..,10,1,3,2013-07-10 07:23:00,0
11474,이포비(ghd3****),긴장감이 쩔음,9,1,3,2013-07-10 01:04:00,0
11475,tjda****,몰입도 완잔 굿굿,10,1,3,2013-07-09 23:56:00,0
11476,ㅋㅋㅋㅋ(mick****),굿,10,1,3,2013-07-09 23:49:00,0
11477,tnsg****,짱재밌음...,10,1,3,2013-07-09 21:22:00,0
11478,미니맘(haya****),정말 재밌네요~^^ 오랜만에 좋은 작품 감사합니다~~,10,1,3,2013-07-09 21:09:00,0
11479,kywc****,ㅋㅋ,10,1,3,2013-07-08 18:52:00,0
11480,백두대곰(csm8****),밤열시쯤 졸린 애인 꼬셔서 보러갔드만영화가 한시간쯤 본줄알고 시계봤더니아놔 이제 삼십분 봤네..그리고 한시간쯤 지났을땐우리둘다 잠들어 있었다. 세계를 구할 항 바이러스 개발 박사 지총에 지가맞고 죽어?.  이게 영화...,3,1,3,2013-07-08 10:47:00,0
11481,동안쟁이(love****),기대치에 비해선 그냥 무난,7,1,3,2013-07-08 05:12:00,0
11482,미자(xldk****),완전. . . . 오랫만에 재밌는영화! ! ! ! 재미없다는 사람 이해안됨. . . . .,10,1,3,2013-07-08 01:20:00,0
11483,배고파요(rmeb****),음... 뭐랄까.. 좀 뭔가 그냥 아쉽다 2류 좀비영화다.하지만 새롭다는 느낌이 들어서 7점 줌... 원래 5점 줄라했는데 ㅎㅎ;,7,1,3,2013-07-07 22:55:00,0
11484,anmi****,이게재밋니?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,1,3,2013-07-06 12:07:00,0
11485,mymj****,윌스미스 출연 '나는 전설이다' 이후로 가장 기억에 남을 좀비 영화!!!,8,1,3,2013-07-06 07:01:00,0
11486,ldj0****,좀비영화에 한 획을 그은 정도라고까지는 못해도 블록버스터 영화임은 분명. 영화 내내 계속 쫄깃한 감정으로 보게 된 것만으로도 수작.,10,1,3,2013-07-06 02:39:00,0
11487,천사(empe****),기대했는데....난 차라리 새벽의 저주가 더 재밌더라,5,1,3,2013-07-06 00:07:00,0
11488,수세미(sons****),좀비영화래서 징그러울줄알았는데 괜찮았다ㅋㅋㅋ완전 볼만한거가타요!! 스릴이~ 내심장을 쫄깃하게 해주더라구요ㅋㅋㅋㅋ,10,1,3,2013-07-05 13:51:00,0
11489,dlad****,다른 좀비물과 차이점이 있습니다. 색달랐고 스릴만점 원래 좀비물을 좋아하고 잘보는 나였는데 이건 무서워서 오빠 옷자락을 잡고 봤다는..좀비물중에 최고의 영화였습니다.누가 이걸 재미없다고 했는가할정도로 굿굿 브래드피트...,10,1,3,2013-07-05 13:37:00,0
11490,시체(qlal****),CG만 그냥 볼만하고 스토리 / 결말 / 연기력 / 등 그냥 딱 6점 영화.,6,1,3,2013-07-04 20:57:00,0
11491,qowieeujx(kore****),좀비영화치고는 정말 잘만들었음.,10,1,3,2013-07-04 19:19:00,0
11492,TOHOSHINKI(tvfx****),"지루할 틈없고, 내용전개빠르구요 스릴진짜넘치고, 보는내내계속 긴장하게됨 쉴틈이없음 막 무작정때려죽이는 좀비영가 아니라 스릴넘치는부분들이진짜많음 피도안나오고 하나도 안징그러움 난 좀비영화치곤 결말꽤괜찮았는데왜그럼?원작...",10,1,3,2013-07-04 17:01:00,0
11493,ghkd****,재미업음,5,1,3,2013-07-04 15:41:00,0
11494,팀킬원샷(box1****),끝물이 아쉽다.....,6,1,3,2013-07-04 00:09:00,0
11495,Jaeseo(wotj****),개연성제로동감.. 그냥 타임킬링용 영화,7,1,3,2013-07-02 19:35:00,0
11496,럭키잭(pela****),"만들다 만 영화. 비행기 추락 이후로는 영화가 굉장히 느슨해지는 편, 게다가 무슨 이유인지 가족의 위기라든가, 드라마와 서스펜스를 위해 공들여 준비한 저 장치들도 쓰임새가 전무하여 주인공을 제외한 태반의 인물들이 그...",4,1,3,2013-07-02 18:30:00,0
11497,쾌유(youn****),너무 기대한거에 비해 .. 좀비영화에 비해 연출력은 뛰어난데 피라던지 그런게 없어서 긴장감을 낮춘듯.. 약간은 고어한 모습은 보여줬으면 했던 '좀비영화' 스토리로 치면 28 시리즈 보다는 별로인듯 !,6,1,3,2013-07-02 17:10:00,0
11498,소미(gudw****),가족을 위해 희생하는 아빠의 모습이 보기 좋았고 적절한 스릴과 공포가 재미있었어요.,9,1,3,2013-07-02 17:02:00,0
11499,도담백(jmcq****),"진짜 스토리, 연출 탄탄하고 왠만한 좀비영화 중 이게 진짜 갑인듯...좀비영화치고 피튀기는 장면이 많은 건 아니지만 바이러스의 약점(?) 꽤 신선했음..글고 후반부 엔딩이 좀 허무하다고 하던데..심장 부여잡고 봐서 ...",9,1,3,2013-07-02 16:59:00,0
11500,생자필멸(milm****),더위를 잠시 잊을수잇는 영화임..예술..작품성 이런거 따지는 사람들은 보지말것....7-8점정도가 적당해보임...재미가 없어서가 아니라 끝부분이 아쉽기때문임 개인적으로...,8,1,3,2013-07-02 14:59:00,0
11501,호(zhin****),진격의 좀비,7,1,3,2013-07-02 14:11:00,0
11502,이끼(lacd****),좀비영화 특유의 긴장감과 재미를 잘 그려낸 영화. 좀비바이러스의 파훼법에 대한 새로운 시각도 나쁘지는 않았다고 봄.,9,1,3,2013-07-02 14:02:00,0
11503,미련(rwpo****),연구실씬 전까지인 비행기 씬까지는 평점 10점 그 후로는 6점 그래서 8점! 좀비가지고 예능 안 찍었으면... 그리고 대놓고 코카콜라 광고 ... 너무했다 결말,8,1,3,2013-07-02 12:34:00,0
11504,dudd****,긴장감 최고!,10,1,3,2013-07-02 11:23:00,0
11505,섹시백(ogun****),너~~~~~~~~무 재미나게 잘봤어요! 좀비의 습격에 심장이 쫄깃쫄깃! 스릴만점 @.@,10,1,3,2013-07-02 10:53:00,0
11506,에버그린(yeon****),좀비영화라해서 별 기대 안하고 가족들과 관람햇는데..  와우!! ~ 울 가족 모두시간가는줄  모르게  긴장감잇게 잼나게  봤다 ..역시 브레드가 선택한 영화이니 믿고보길 잘햇다^^,10,1,3,2013-06-30 23:47:00,0
11507,kryd****,방금보고왔는데~재미있었어요깜짝놀라고스릴있고 ㅎ좀비실감나는연기최고였어요!마지막에좀허무했지만..아그리고한국비하하는거같아좀그랬어요..,9,1,3,2013-06-30 20:56:00,0
11508,커피클럽(soso****),트로이 재미있게 보셨나요? 투머로우 재미있게 보셨나요? 그럼 재미있을거에요.,10,1,3,2013-06-30 20:52:00,0
11509,사탕발림(gorg****),좀비영화 특유의 맛은 없어지고 볼만한 재난영화로 탈바꿈했다-대단한 점프력과 엄청난 속도의 좀비들로 인해. 긴장하며 보다가 급마무리에 놀랄지도 모름.,7,1,3,2013-06-30 14:14:00,0
11510,정보(sjb2****),"적절한 선택, 적절한결말",8,1,3,2013-06-30 13:59:00,0
11511,눈치코치(dnsa****),한편의 영화인게 아까웠다. 미드처럼 다음을 더 보고 싶다,10,1,3,2013-06-30 13:51:00,0
11512,pkye****,진짜재밌다,10,1,3,2013-06-30 13:09:00,0
11513,토리컹(brau****),자기가 재미없으면 평점 1점주는 사람들은 그냥 극장가지말구 티비에서  나오면 그냥 처봐라~~~,10,1,3,2013-06-30 09:56:00,0
11514,세비(illi****),한시도 딴 생각할 틈없이 집중하게 해주는 영화 좋아하는데 제가 지금까지 본 영화 중에 그런 영화 별로 없었거든요 ㅠㅠ월드워Z는 진짜 처음부터 끝까지 끝나는게 아쉬울 정도로 재밌었어요 ㅠㅠ긴장감과 스릴의 연속!!,10,1,3,2013-06-30 09:04:00,0
11515,현더기(guse****),꿀잼,10,1,3,2013-06-29 22:17:00,0
11516,awesome(rlat****),아.. 저는 그닥 뭐..,6,1,3,2013-06-29 21:41:00,0
11517,오(oltm****),아 시간나면 한번 봐보세요 영화가 짱짱해요,10,1,3,2013-06-29 20:57:00,0
11518,개여신(tjff****),진짜 재밌더ㅠㅠㅠ,10,1,3,2013-06-29 20:52:00,0
11519,은교밍(im_0****),내용도모르고 봤다가 무서운거 못보는편이라 걱정됐는데 무섭지만 재밌었어요! 후반부로 갈수록 재밌고 마지막 스릴넘침..,10,1,3,2013-06-29 20:47:00,0
11520,lnrk****,완전 재미있게 봤어요 역시 좀비 영화는 긴장감 백배ㅋ 스케일도 크고 볼거리가 풍부하네요,10,1,3,2013-06-29 19:23:00,0
11521,mori(tjgm****),보는내내 긴장햇..,10,1,3,2013-06-29 19:19:00,0
11522,godb****,좀비가 진짜 못생겼더군요. 그래도   브래드피트  덕분에재미있게   봤습니다,10,1,3,2013-06-29 18:52:00,0
11523,Line(line****),Z H  밌  O┤요,10,1,3,2013-06-29 18:51:00,0
11524,아이언맨(that****),액션이나 스펙타클한 장면은 예고편이 다였다. 예고편의 기대에 미치지는 못했다만. 전반적으로 나쁘진 않음. 브래드피트의 세계좀비기행을 보는 것 같았다.,7,1,3,2013-06-29 18:45:00,0
11525,ahsp****,잘봤습니다. 비행기씬이 특히 굿이었어요!! ㅎㅎ,10,1,3,2013-06-29 18:43:00,0
11526,갓동엽(swys****),마지막에 주사놓고 음료 까지 마시는 여유ㅋㅋ,9,1,3,2013-06-29 18:42:00,0
11527,돼지코이(dbsg****),재밌게 봤습니다. 마지막 장면 굳 콜라 마시는 여유까지..ㅋㅋㅋㅋ,9,1,3,2013-06-29 18:18:00,0
11528,아정(anho****),굳굳,9,1,3,2013-06-29 15:29:00,0
11529,평온(venu****),"평소, 좀비영화는 쓸데없이 잔인하고 피가 난무해서 싫어했는데, 이 영화는 불필요한 잔인한 장면없이 깔끔하면서도 긴박감이 후반까지도 이어집니다. 추천!",9,1,3,2013-06-29 14:42:00,0
11530,ㅁㄹㅇㄹㅇㄴㄹㄴㅇ(remi****),확실히 제작비가 들어가 볼거리는 있지만 스토리가 너무 아쉬움...코미디가 아닌데 그냥 웃김. 어이없어 웃김. 그래도 영화비는 아깝지않음.,7,1,3,2013-06-29 11:54:00,0
11531,지요밍(wjdg****),중간에화장실가기싫을정도로 완전흥미진지!그러나..빠른결말..,9,1,3,2013-06-29 10:46:00,0
11532,와이키키(lanz****),평점 처음 남기는데 영화 몰입도면에선 정말 최고의 영화. 끝까지 긴장풀 틈이 없다.,10,1,3,2013-06-29 10:37:00,0
11533,ppsm****,언론플레이 장난 아니네?^^ 예고편에서 보여준 스펙타클한 장면들은 모두 눈속임용^^ 제작비가 2억달러였다지? 초반에 눈호리호리하게 하는데에다가 다써먹었나보죠? 중간부터 갑자기 건물 속에서 숨바꼭질 하는거보고 어이없었...,4,1,3,2013-06-29 00:20:00,0
11534,kyun****,긴장감있고 한눈도 안팔고 재미있게 봤네요!돈은 안아까운 영화네요ㅎ,10,1,3,2013-06-29 00:11:00,0
11535,흥민바라기(hope****),진짜 한국 영화랑 스케일이 달라요..브래드피트 연기도?진짜 최고!!긴장감이 아직도 않풀려요..너무 재미있다..!!대박나길!,10,1,3,2013-06-29 00:06:00,0
11536,enjo****,급 마무리의 느낌도 나지만 영화 초반부터 끝까지 몰입하면서 볼수있었다 굿,9,1,3,2013-06-28 23:11:00,0
11537,배고파(mark****),시원하게 쾌변하고 안닦고 나온 그런 느낌,6,1,3,2013-06-28 20:41:00,0
11538,오민수(kevi****),너무 스캐일을 과시하느라 스토리의 깊이가 떨어지고 등장인물들은 공감을 형성하기 어려웠습니다. 차라리 이 영화보단 더 라스트 오브 어스에서의 컷신들이 더 나은듯 하내여. 원작 팬인데 실맘이 크내여. 좋은 소재가 있는들...,4,1,3,2013-06-28 13:59:00,0
11539,섭(ys87****),그런대로 재밌었음... 초반 박사 허무하게죽는건 좀 어이없엇고 막판에 약물 하나먹고 바로 나가는것도 좀 무리수였다고 생각함.그래도 좀비월드가 ㄷㄷ하구나 라는 생각이 들었으니 괜찮은 좀비영화였음!,8,1,3,2013-06-28 12:30:00,0
