,nickname,text,score,like,dislike,time,watch_movie
1776,kiss****,좀비영화치곤 good,8,0,0,2005-08-09 02:14:00,0
1777,dubl****,웰메이드 무비 . 마지막 멀티엔딩 쵝오,10,0,0,2005-08-08 01:52:00,0
1778,didr****,"새벽의 저주보다 허접함ㅡ,ㅡ",1,0,0,2005-08-06 18:22:00,0
1779,lcs1****,"인간의 끝없는 욕망과 본능 그리고,,,ㅋㅋ 좀비 28주후에",10,0,0,2005-08-04 18:27:00,0
1780,kind****,여운이 남게하는 좋은영화~,8,0,0,2005-08-02 16:23:00,0
1781,ph33****,재밌던데 뭘!! 스토리도 탄탄하고,10,0,0,2005-07-31 21:14:00,0
1782,luvi****,"그다지 재밌게 보진 못했지만, 다른 좀비영화들과 다르긴하다",6,0,0,2005-07-31 01:26:00,0
1783,eulo****,좀비가 나오는 영화를 만들려면 이 영화를 본받자.,8,0,0,2005-07-31 00:00:00,0
1784,drow****,그러저럭 볼만함!,7,0,0,2005-07-28 19:43:00,0
1785,gote****,볼만함..,9,0,0,2005-07-28 03:30:00,0
1786,wooy****,내용이 있는 슬래셔 무비라고 해야 하나? 정말 굿이네요,10,0,0,2005-07-25 09:04:00,0
1787,yoon****,제가 슬래셔 무비 싫어하는데 볼만햇음..,10,0,0,2005-07-23 17:25:00,0
1788,ussa****,참신하기도 하였지만.. 결말의 여운이 너무 좋았다..,8,0,0,2005-07-23 03:13:00,0
1789,omye****,영화를 음미하는 맛이 나름대로 있다,7,0,0,2005-07-21 04:39:00,0
1790,sson****,진짜 최악이였음..다신 좀비영화안보리..결말은 어이없고..,1,0,0,2005-07-21 00:40:00,0
1791,moon****,볼만해요~!!^^,10,0,0,2005-07-18 16:21:00,0
1792,sasi****,재미있을까?,10,0,0,2005-07-16 20:24:00,0
1793,korn****,역시 뛰어난 영상을 봤다. 하지만 스토리는..,8,0,0,2005-07-14 05:25:00,0
1794,ankd****,대니보일의 영화는 항상뛰어다닌다...,10,0,0,2005-07-13 10:50:00,0
1795,hyde****,인간의 악랄함을 적나라하게 보여준 영화...,9,0,0,2005-07-12 22:10:00,0
1796,kama****,평점 좋게쓰고 싶디? 많이 본것들만 만들어놓던만.빵점주고싶다,1,0,0,2005-07-11 20:22:00,0
1797,kast****,평좋게 쓴넘들 머냐.. 알바생이지? 이렇게 앞뒤 안맞는영화를,1,0,0,2005-07-09 23:52:00,0
1798,daze****,쇼핑씬의 충격이 있었지만... 시간 지나보니 그런순간이 부럽다.,9,0,0,2005-07-06 20:07:00,0
1799,suuc****,최고~,10,0,0,2005-07-04 00:51:00,0
1800,ssoo****,이만한 좀비 영화가 또 있을까?,10,0,0,2005-07-01 06:16:00,0
1801,dahl****,"터널에서 좀비들 뛰어오는 그림자,, 우!!",9,0,0,2005-06-28 10:59:00,0
1802,grea****,"헉~ ,,,장르의종합선물셋트!! 음향효과만좋았다.",3,0,0,2005-06-22 02:33:00,0
1803,kool****,긴장감이 남다르다,8,0,0,2005-06-17 12:55:00,0
1804,thek****,대니보일감독의 쉘로우 그레이브 이후 또하나의 걸작,10,0,0,2005-06-08 19:46:00,0
1805,life****,좀비보다 인간들이 더 무서웠던,9,0,0,2005-06-07 07:12:00,0
1806,chao****,무섭고 멋있다... 두번째 결말은 어디서 보지??,9,0,0,2005-06-05 07:51:00,0
1807,tpzk****,좀비영화 역대 뻔한 설정에 반전이 없어 맹한 느낌이 남는 영화,5,0,0,2005-06-03 13:02:00,0
1808,broa****,"본격적인 내용은 뒤에서 부터, 좀비는 설정일뿐 최고의 영화!",10,0,0,2005-05-31 13:07:00,0
1809,bsb2****,영상도 멋있었지만 음악도 굿,9,0,0,2005-05-27 09:21:00,0
1810,knel****,공허한 거리가 인상적이었지..,7,0,0,2005-05-22 07:06:00,0
1811,deux****,"현실적 좀비, 현실적 재앙.",8,0,0,2005-05-20 08:48:00,0
1812,gns0****,좀비영화도 대니보일이 만들면 이렇게 심도있어지는구나..,8,0,0,2005-05-13 02:37:00,0
1813,cho7****,좀비 영화중 가장 최고!! 내용두 재밌구....,10,0,0,2005-05-12 19:52:00,0
1814,hand****,좀비도 사람으로부터 만들어진 것. 결국 사람이 문제다,10,0,0,2005-05-09 23:48:00,0
1815,tren****,대니 보일을 좋아하게 만들어준 영화,10,0,0,2005-05-08 00:49:00,0
1816,lay7****,언제나 사람을 죽이는건 사람이다.,9,0,0,2005-05-07 12:44:00,0
1817,join****,중간중간 평화로운 장면들과 위기의 상황들이 교차되는..,8,0,0,2005-05-05 23:15:00,0
1818,jmpi****,공포만 주는 그런 영화는 아닌것같다. 내용이있는 공포영화,8,0,0,2005-04-30 02:16:00,0
1819,back****,군데군데 약간씩을 빼면 스릴은 수준급..,8,0,0,2005-04-21 22:01:00,0
1820,sill****,잘짜여진각본^^,9,0,0,2005-04-20 19:54:00,0
1821,wjsf****,빽빽히 볼것들이 많은듯.. 새벽의 저주보다 낫다는 생각을,10,0,0,2005-04-14 01:23:00,0
1822,bmin****,혐오스러운 좀비물은 나로하여금 항상 의문을 갖게 한다,4,0,0,2005-04-09 12:14:00,0
1823,gutj****,동문,10,0,0,2005-04-05 10:10:00,0
1824,catl****,역시 대니보일 감독~! 특이해. 멋진영화,9,0,0,2005-03-30 14:45:00,0
1825,hals****,스릴만점.. 흥미진진.. 역시 감독의 연출력이 탁월하다!!,10,0,0,2005-03-27 23:50:00,0
1826,sexy****,기대안하고 봤는데 정말 최고다. 뛰어난 비쥬얼과 연출력!,10,0,0,2005-03-23 23:17:00,0
1827,kpcc****,프롤로그에 대우장동차 노동자 폭력진압 나오는거 봐라 쪽팔린다,4,0,0,2005-03-23 00:34:00,0
1828,aram****,의미심장한영화..단순한오락영화는아닌듯..,8,0,0,2005-03-22 01:28:00,0
1829,real****,좀비가 존내많을줄알았는데 아니더라 근데 재밌다,8,0,0,2005-03-21 20:26:00,0
1830,cool****,28일후.. 여러개의 결말마저 특이하다~^^,7,0,0,2005-02-22 14:34:00,0
1831,penn****,"허허..왜 지네들 끼리 싸우는 기야,,,",7,0,0,2005-02-21 14:04:00,0
1832,k4he****,새벽의 저주보단 한 수 아래다. 장르 영화로써는.,6,0,0,2005-02-21 01:30:00,0
1833,jeeb****,좀비 영화 괜찮네요.,8,0,0,2005-02-19 16:34:00,0
1834,kiki****,먼가에 몰입하고싶을때 보세욥 ㅎ,9,0,0,2005-02-16 10:17:00,0
1835,jjoo****,좀비 영화중 수작..,9,0,0,2005-02-13 22:42:00,0
1836,myid****,나름대로 볼만했음,9,0,0,2005-02-12 04:10:00,0
1837,eosl****,이성보다 본능이 앞서는 세상에 던지는 메세지,8,0,0,2005-02-06 22:10:00,0
1838,lee0****,대충대충 볼만하는 영화!,8,0,0,2005-02-06 09:19:00,0
1839,tagm****,..,7,0,0,2005-02-04 06:11:00,0
1840,cray****,"재가쵤조와하는좀비영화(새벽의저주,28일후)뛰어다니는좀비라무서웠음.^ ^",9,0,0,2005-01-23 10:27:00,0
1841,supe****,현실적입니다..~미국영화와 달리 ..과정이 없다~,8,0,0,2005-01-05 22:39:00,0
1842,wlwl****,내가본영화중에 젤무섭다,10,0,0,2005-01-05 12:32:00,0
1843,unli****,^^,1,0,0,2005-01-04 17:40:00,0
1844,comm****,스타일은 정말 좋아요. 대니보일-,7,0,0,2005-01-02 16:55:00,0
1845,kina****,이건 영화가 아니다. 정말 보지마세요 진짜 욕나옵니다.,1,0,0,2004-12-30 17:41:00,0
1846,park****,"이건 영화가 아니라 쓰레기다 쓰레기,, 족같아",1,0,0,2004-12-30 13:49:00,0
1847,akea****,"끔찍한 28일 후. 좀비에게 좇기는 스릴보다, 좇는 스릴이 크다.",8,0,0,2004-12-24 06:38:00,0
1848,spon****,좀비 영화의 모범서,9,0,0,2004-12-23 14:07:00,0
1849,sexx****,"바이러스,바이오영환줄알았는데,좀비영화넹..",8,0,0,2004-12-20 19:56:00,0
1850,okma****,오락영화는 아니다,9,0,0,2004-12-16 01:24:00,0
1851,gakm****,상당히 재밌습니다. 스토리도 탄탄하고요..,10,0,0,2004-12-13 22:01:00,0
1852,zzae****,레지던트 이블2를 돈좀 적게 들여서 만들어낸 성공작 아쉬움은 남지만,8,0,0,2004-12-11 02:51:00,0
1853,dio3****,"진일보, ""내분""...",5,0,0,2004-11-26 11:48:00,0
1854,fuor****,달리는좀비처음으로 사용한영화 새벽의저주보다는더나은것같다,7,0,0,2004-11-21 09:06:00,0
1855,artd****,잼있다!! 허나 갠적으론 새벽의 저주에 한표,8,0,0,2004-11-19 14:29:00,0
1856,diys****,드레곤 헤드랑 비슷하다는 생각이 든다. 작가가 드레곤 헤드를 봤나?,3,0,0,2004-11-10 19:00:00,0
1857,jema****,대니보일의 비쥬얼 공포~!! 멋지다 멋지다,10,0,0,2004-10-29 17:15:00,0
1858,pepo****,"좀비 영화치고는 스토리 전개, 의미 전달, 긴박한 스토리가 대단하다.",7,0,0,2004-10-28 12:24:00,0
1859,aqua****,좀비 영화 중 가장 온건 로맨스 모드,8,0,0,2004-10-25 15:18:00,0
1860,gala****,어설픈 면 없진 않지만 나름 상징이나 주제의식을 담으려고 노력한듯,7,0,0,2004-10-25 06:23:00,0
1861,alie****,진정한 리얼리즘좀비영화!,9,0,0,2004-10-22 20:07:00,0
1862,thin****,시원한 청량음료처럼 신선한 영화,8,0,0,2004-10-22 13:04:00,0
1863,ssol****,나름대로 볼만......,7,0,0,2004-10-17 19:09:00,0
1864,rlad****,전 재밌게 봤어요..,10,0,0,2004-09-18 22:24:00,0
1865,hukc****,그냥 볼만하네요 좀비 게임같은 영화,7,0,0,2004-09-13 00:12:00,0
1866,sbli****,"영상미,독특한 질감의 연출,반전,분노를 삭히는 영화",10,0,0,2004-08-29 01:45:00,0
1867,toto****,여름이 가기전에 얼른 보세요!,9,0,0,2004-08-17 14:27:00,0
1868,wond****,호러영화지만...영상미도 좋네요....잼나게 봤습니다.,9,0,0,2004-08-11 00:40:00,0
1869,ddon****,메니아층이 즐길수있는 좀비호러물^^&,8,0,0,2004-08-08 23:34:00,0
1870,yong****,좀비가 너무 조금나왓다 그래도 재밋지만...,8,0,0,2004-08-08 08:49:00,0
1871,yasi****,그냥 헐~ 이다~ 말이 필요 없다..헐~ㅡㅡ,3,0,0,2004-08-04 16:09:00,0
1872,reda****,생각하게 만든다 조타 조타,10,0,0,2004-08-03 23:20:00,0
1873,wntj****,그저그런공포영화가아니다.평점짜게줄라면한국저급영화나바라,10,0,0,2004-07-31 17:21:00,0
1874,kjhg****,줄거리가 약하고 마지막은 줄거리를 껴 맞춘듯,3,0,0,2004-07-28 13:27:00,0
1875,just****,모든일이 다 28일후 ㅡㅡ재미없다 버려라,1,0,0,2004-07-28 00:10:00,0
1876,hey_****,"긴장감 삿빠짐,, 이런게 진정공포?",9,0,0,2004-07-17 01:27:00,0
1877,canj****,인적없는 영국시내 촬영을 어떻게 했는지..,4,0,0,2004-07-07 11:51:00,0
1878,jazz****,이런영화는공포영화로만봐서는안된다.,10,0,0,2004-06-21 13:52:00,0
1879,aki1****,너무 어두운 화면에 공포를 다 느낄수가 없었다,5,0,0,2004-06-16 19:24:00,0
1880,tlqk****,공포성은 별로 스릴성은 쫌 있네요.내용도 있네요.,7,0,0,2004-05-31 13:13:00,0
1881,jack****,스피드한 속도와 도시초토화의 긴장감...,6,0,0,2004-05-30 01:35:00,0
1882,iwor****,결말이 두개인거랑 공포스럼서도 안 무서워 맘에 듦,9,0,0,2004-05-28 01:27:00,0
1883,cap2****,"공포스러웠다, 말이 필요없다... 흐흑흑",10,0,0,2004-05-27 18:09:00,0
1884,ange****,진짜 재밌습니다. 레지던트이블 시리즈와 함께 최고작품,9,0,0,2004-05-27 15:09:00,0
1885,cult****,괜찮게봤지만.. 기대가 컸나... 후반부로 갈수록기대이하.,8,0,0,2004-05-18 14:52:00,0
1886,dnfl****,영상은 좋고 스토리는 별로.,3,0,0,2004-05-05 14:13:00,0
1887,purp****,내가본 영화중 최고 ....,10,0,0,2004-05-03 12:52:00,0
1888,m150****,최근에 나온 공포물중 최고.,9,0,0,2004-04-23 13:27:00,0
1889,cheo****,볼만한 색다른 공포..,7,0,0,2004-04-21 23:38:00,0
1890,mocu****,재미와 의미가 있는 영화!,10,0,0,2004-04-10 22:32:00,0
1891,neco****,오랜만에 제대로 된 영화 한편; 건졌음,10,0,0,2004-04-10 06:38:00,0
1892,jiwo****,집단적 이기주의가 뭔지 확실히 가르쳐 주는 영화! 소름 쫘악~~,9,0,0,2004-04-02 00:58:00,0
1893,pmsl****,대니보일감독의 개성적인 작품..,9,0,0,2004-03-29 05:18:00,0
1894,mwbm****,불쾌한 장면과 수준 이하의 시나리오가 만난 졸작.,5,0,0,2004-03-16 15:56:00,0
1895,vzvz****,그래도 멍청한 할리우드 슬래셔보다는 좋았어.,7,0,0,2004-03-05 13:43:00,0
1896,ssai****,good,10,0,0,2004-03-04 20:42:00,0
1897,yuyo****,그래서어쩌라구;;;어이가없다.-_-;;;어쩌라는건지..거참..,5,0,0,2004-02-27 19:45:00,0
1898,deak****,세기말에 어울리는 영화인건 맞는것 같다~,7,0,0,2004-02-11 21:08:00,0
1899,cris****,`분노`라는 인간의 감정도 전염될 수 있다!? ^^;,5,0,0,2004-02-11 14:11:00,0
1900,rosk****,피와 폭력이 난무해서 보다 말았어요..,5,0,0,2004-02-07 16:27:00,0
1901,sadr****,지금 이 시대 사는 모든이들에게 분노바이러스가 잠제 되있다..,10,0,0,2004-02-03 23:33:00,0
1902,oreo****,절정에 이른순간 누가 좀비인지 분간이 가지않는다..--,7,0,0,2004-02-03 12:50:00,0
1903,lemo****,좀비 영화...?! Crap!! 도그빌보다 한 수 위...,10,0,0,2004-01-22 17:24:00,0
1904,pimp****,최고..,10,0,0,2004-01-03 00:00:00,0
1905,higg****,그나마 영화 첫장면에 한국경찰 나와서 5점-_-,5,0,0,2003-12-22 00:00:00,0
1906,tare****,실망......,5,0,0,2003-12-16 00:00:00,0
1907,teul****,몇개의 결말이라는 설정은 좋았지만.. 사실은 너무 식상했다,4,0,0,2003-12-15 00:00:00,0
1908,llim****,,1,1,1,2020-05-11 03:34:00,0
1909,호호오빠(polo****),올라가라 평점 얍! 올라가라앗!,10,1,1,2018-08-20 00:40:00,0
1910,k120****,내 인생영화가 7점이라니...이해가 안가네,10,1,1,2018-08-18 21:02:00,0
1911,EBAN(baby****),좋음 내 생애 최고의 좀비영화,10,1,1,2018-07-13 14:33:00,0
1912,빗속음률(yoon****),"좀비물 둘째 치고서라도 영화중 최고라 말하고 싶은 걸작.음악, 연출, 편집 등 완벽한 조화가 오감을 사로잡는다.특유의 쓸쓸하고 을씨년 스러운 분위기에 걸맞은 배경음악이 이 영화의 아포칼립스 세계관을 잘 나타내어준다....",10,1,1,2018-07-04 01:36:00,0
1913,syc0****,2003년 작품인데도 요즘 좀비영화와 비교해서 담아내는 얘기가 손색없을 정도로 잘 짜여진 영화 같음,10,1,1,2018-05-18 16:38:00,0
1914,hips(dkan****),좀비영화의 진리는 새벽의저주와 28일후 이 두개의 영화만 보면 된다. 가장 인간의 심리를 잘 다룬 영화고 깨우칠게 많은 영화,10,1,1,2017-05-07 09:42:00,0
1915,강수웅(rkdt****),졸잼! 월드워z 워킹데드 새벽의 저주등과 더불어 최고!,10,1,1,2016-07-29 22:05:00,0
1916,연아홀릭(wjdd****),drea님한테 열폭해서 평점 1점더해 10점만점줍니다. 님은 월드워z를 비교해서 잘못된 과소평가에 화가 나네요. 28일후의 전개과정은 처음의 시작같은 느낌이고 월드워는 후속작이라 바야합니다. 그리고 영화음악자체가 레...,10,1,1,2016-03-29 06:43:00,0
1917,Pizza(czbi****),10년 차이나는 월드워z랑 비교하고 앉아있냐ㅋㅋㅋㅋ 이 영화는 좀비영화의 패러다임을 뒤바꾼 영화다. 이 영화가 없었으면 월드워z에서도 좀비들 으어어어어 하면서 기어왔을거다. 워킹데드에서의 릭 등장도 드라마틱함이 떨어...,8,1,1,2016-03-27 00:20:00,0
1918,cals****,좀비 영화 중에서 이게 가장 재미있는 것 같네요..여운도 남고,9,1,1,2016-02-28 14:58:00,0
1919,jyjn****,좀비는 소재일뿐. 인간세상을  정확히 꿰뚫은 명작.,10,1,1,2016-02-28 02:20:00,0
1920,홍즈(h0ng****),데니보일이라는 감독을 알게된 영화.이를 계기로 이 감독의 모든 작품을 다 찾아보리라.,10,1,1,2016-01-30 23:33:00,0
1921,Black_Site(upsa****),잼있음. 이런 영화 볼때마다 실제로 이런 세상이 오면 어떨까 생각해 보게 됨.,8,1,1,2016-01-30 11:16:00,0
1922,삐쀼뾰뿌뾰(skcp****),28일후 를 누가까냐 이게 왜 28주후까지 생겼는데 28달 은 언제나오냐 죽기전에 꼭 보고싶다. 희대의 좀비명작,10,1,1,2016-01-26 16:05:00,0
1923,Zach(zach****),"'SOS'가 아니라 'HELLO', 삶은 계속 된다.",8,1,1,2016-01-19 00:29:00,0
1924,gazar(jimi****),평점이 너무 낮아서 쓰고 갑니다 적어도 8점정도는 받아도 될 듯 좀비들로부터 도망칠 때의 긴장감을 군인들과 만나는 후반부까지도 힘을 잃지않고 이어갑니다 세기말적 분위기와 배경음악이 압권,10,1,1,2016-01-07 03:21:00,0
1925,앤노선샤인(init****),좀비영화를 좋아하는 사람이라면 꼭 봐야되는 좀비 명작!!!!,10,1,1,2015-12-10 02:12:00,0
1926,whit****,좀비 명작...  제대로 된 좀비물 중 하나임,10,1,1,2015-11-25 16:03:00,0
1927,juhy****,극한상황에서 보여지는 인간 본성의  악함은 영혼 없는 좀비 보다 더 무서웠다,10,1,1,2015-11-02 00:10:00,0
1928,ㄱ(sckc****),"첨엔 좀비가 무서웠는데, 알고 보니 좀비는 별로 무서운 것도 아니었다 ㅠㅠㅋ",8,1,1,2015-10-27 01:17:00,0
1929,타란티노(jjda****),몇년에 걸쳐 수번은 본 시대의 명작. 감독의 개성과 철학이 담긴 만점짜리 공포영화,10,1,1,2015-10-06 19:45:00,0
1930,CathyCat(yg90****),다 좋은데 끝마무리가 좀 아쉽네요;;ㅋ,7,1,1,2015-03-14 00:57:00,0
1931,홀딱버섯(fall****),좀비를 소재로 이렇게 재미없게 억지로 풀어내는 것도 능력이다 시간 아깝다는 생각과 새벽의 저주 미만 잡이라는 생각밖에 안든다,2,1,1,2015-01-15 00:14:00,0
1932,Lizzymile(red0****),평점 왤캐 낫지.. 단순 좀비 영화 나부랭이가 아닌 연기와 스토리 거기에 오스트까지 완벽한 명작,10,1,1,2014-10-08 23:47:00,0
1933,soldier(coco****),28일후가 역대 최고 좀비 영화임,10,1,1,2014-10-08 22:47:00,0
1934,강동원빈(kdwb****),최고로 재미없게 본 좀비물,4,1,1,2014-07-29 08:52:00,0
1935,방힘찬(bmw2****),나를좀비물로이끌어준 좀비영화계바이블이건평점더높아져야함 아무도없는도시에서의음악과배경은아주기억에남는다,10,1,1,2014-05-09 04:02:00,0
1936,생생지락(junm****),좀비영화 중 갑! 인간의 내면에 대해 어떤 좀비영화보다 확실히 보여줬다.결국 좀비보다 무서운 건 사람이다.,10,1,1,2014-04-20 16:26:00,0
1937,스타일(dkdl****),다시봐도 좀비영화중에 베스트로 꼽히는 영화인듯,9,1,1,2014-04-17 13:11:00,0
1938,sigh****,"영상미, 연출, 스토리까지 뭐하나 빠지지가않는데다 음악까지 좋다!",10,1,1,2014-04-05 23:28:00,0
1939,moom****,이게 왜 평점이 7.8이지 8.7~8은 된다고 생각하는데,10,1,1,2014-04-04 16:58:00,0
1940,콧수염7(kang****),"좀비로 뒤덮힌 어두운 세상, 도덕과 윤리의식의 붕괴",8,1,1,2014-01-25 16:11:00,0
1941,눈속의별(seul****),좀비영화에 10점을 주기는 처음.. 스토리도 긴박감도 시사하는 바도 있는 영화. 결말마저 찝찝한 느낌을 주지 않는다. 캐릭터들도 매력적 덤으로 ost도 좋음,10,1,1,2014-01-12 19:43:00,0
1942,cute****,어찌하여 이 명작이 8점대가 아니란 말인가... 좀비영화하면 빼놓을 수 없는 대작임에도 불구하고...,10,1,1,2013-12-27 23:43:00,0
1943,돈키호테(bis2****),평점 9점대는 가줘야 할 명작이 7점대 후반을 머물고 있다니...,10,1,1,2013-12-13 22:01:00,0
1944,미쯔블랙(do11****),좀비영화는...황혼에서 새벽까지나 플레닛테러같은 막장이 잼있는데....이건 좀 진지함..;;,7,1,1,2013-08-13 23:59:00,0
1945,민메(s33s****),인간을 좀비보다 더 무섭게 만드는 전쟁,9,1,1,2013-08-07 01:28:00,0
1946,lucy****,뛰는 좀비! 게다가 좀비보다 더 잔악할 수 있는 인간성에 대한 이야기,9,1,1,2013-06-29 09:59:00,0
1947,어린왕자(yols****),"표면적으로는 좀비, 사실은 극한의 상황에 갇힌 인간들과의 싸움.",5,1,1,2013-04-27 01:21:00,0
1948,쩡쩡(wjda****),처음엔 너무 재미있었는데 마지막쯤에 군인들과의 싸움.. 꼭 넣어야만 했을까? 마지막에 좀 짜증이 났던 영화..,5,1,1,2013-04-17 14:59:00,0
1949,aiem****,이 영화에 대한제 평점은 8개입니다. 섬뜻하지만.약간의 스토리가부족?..,8,1,1,2013-03-27 18:16:00,0
1950,디지털디자인(2011****),평점이 너무 낮네...,10,1,1,2013-03-08 18:19:00,0
1951,뽕(kskh****),"영화 자체로는 재미있는데,쫌팽이 같던 남자 주인공이 갑자기 람보두 아니구,어찌 저렇게 종횡무진 활약을 할 수 있는건지~~~",8,1,1,2012-12-05 01:20:00,0
1952,zaft****,영화포스터말고는 제대로된게없네 ㅡㅡ,4,1,1,2011-12-17 03:24:00,0
1953,dkfm****,이게 좀비영환지 로맨스영환지 원ㅋㅋ,2,1,1,2011-12-11 04:07:00,0
1954,like****,지루했다ㅋㅋㅋㅋ...따지다가 고르고 골라 봤는데 정말 지루했음.1시간가량 지루함.,6,1,1,2011-09-11 20:18:00,0
1955,ppis****,뭐여 이건~ 메세지 전달에만 너무 치중하잖아,1,1,1,2010-08-02 04:49:00,0
1956,tame****,지루해서 끝까지 볼 수가 없었다.,1,1,1,2009-06-13 01:07:00,0
1957,rjdn****,이건머 말이 안나온다,1,1,1,2009-04-25 17:04:00,0
1958,wjdt****,실망했다. 이렇게 재미없을 수가!,1,1,1,2009-03-29 17:07:00,0
1959,dkss****,왜하필 이OO 일후 일까요,1,1,1,2009-03-22 01:30:00,0
1960,endl****,"머임.. 이거왜봄 ㅡ.,ㅡ",1,1,1,2008-12-22 22:49:00,0
1961,clo2****,↓↓이분은 특이한 사상을 가지구계신듯;;이게 뭐가 재밌다는건지,1,1,1,2008-11-30 23:57:00,0
1962,wmso****,나참 이거 머니..... 초 실망 좀비영화에 최악!,1,1,1,2008-11-07 19:29:00,0
1963,0119****,좀비영화중에 최악 악악악!!!!!! 이건 뭐... 욕밖에 안나오는구려.,1,1,1,2008-09-16 02:47:00,0
1964,dpdp****,내가 본 좀비 영화중 최악. 이게 왜 재미 있다는 것인지..,1,1,1,2008-08-17 21:39:00,0
1965,zxcv****,좀비가 무서웠지만 너무 지루했다.,1,1,1,2008-08-11 03:59:00,0
1966,qusw****,진짜 괜히본듯 새벽의저주를기대햇거만ㄴ,1,1,1,2008-06-29 00:52:00,0
1967,3313****,재미없다. 역시 좀비영화는 새벽의저주가 최고!,1,1,1,2008-01-14 22:58:00,0
1968,hat0****,보지마세요 평점에 속았습니다,1,1,1,2007-07-09 19:19:00,0
1969,ojh3****,말이 필요없다 최악이다,1,1,1,2007-07-05 21:08:00,0
1970,sknk****,평점에 낚인 느낌..,1,1,1,2007-07-02 23:57:00,0
1971,별사탕얌얌(conf****),후반부에서 갑자기 B급스러워지지만 해나가 오진 캐릭터라서 좋다.,8,2,2,2018-09-01 18:18:00,0
1972,병천짱문효(ccd0****),많이 기대하고 봤는데 생각했던거 보다 기대이하라서 정말 실망한 영화,5,2,2,2016-03-16 15:34:00,0
1973,사이다(kshw****),진심 인생영화.. 핵잼,10,2,2,2016-02-08 01:28:00,0
1974,이레기획(prix****),몇번을 봐도 재미있는 좀비영화.  스릴 있어요.,10,2,2,2014-11-06 22:11:00,0
1975,백해무익(leeh****),내게  최고의 좀비영화.,10,2,2,2014-10-26 09:33:00,0
1976,jyg8****,스릴 제로 긴장감 제로. 장르가 코메디영화같기도하고 가족드라마같기도하고..,4,2,2,2011-07-05 22:56:00,0
1977,theb****,28일후빼고 모든 좀비영화는 다 보았지만..너무 기대이하..,1,2,2,2010-02-02 19:57:00,0
1978,teru****,이것도 후하다,1,2,2,2010-01-17 04:09:00,0
1979,nhs0****,뭔 이게 레전드냐 ㅋㅋㅋ,1,2,2,2009-08-23 23:18:00,0
1980,yoon****,이런 영화가 존재한다는게 수치다...,1,2,2,2009-08-09 02:10:00,0
1981,dtrb****,존나 재밍벗어. 무섭지도 않고 짜증만 나고,1,2,2,2009-08-08 23:36:00,0
1982,fpdl****,왠만해서 1점안주는데 나 이거 집에서 친구랑 보다가 짱나 뒈지는줄알앗다 쓰레기,1,2,2,2008-08-18 21:55:00,0
1983,csh9****,개 거지같은 영화,1,2,2,2007-12-21 11:50:00,0
1984,jdhj****,이것도 영화라고 만들고 쳐자빠졌냐.욕나오네.. 차라리 디워가 훨 낫다.,1,2,2,2007-09-19 01:36:00,0
1985,sara****,가면 갈수록 코미디의 극치,1,2,2,2007-08-23 17:18:00,0
1986,park****,초반 앞도적인 분위기는 초반지나고 찾아볼수없다.쫓아오던좀비 헐떡거리더라,1,2,2,2007-08-19 15:57:00,0
1987,Longest Journey(rock****),"음악은 좋으나 음악이 영상과  맞는게 아니라 음악을 위한 영상으로 느껴지며 ,  이상하게 산만한 느낌을 줘서 집중이 안됨.  괜한 겉멋을 많이 부림. 다시보니 허점이 너무 많은 영화.",5,3,3,2018-09-05 23:04:00,0
1988,hoon****,단순히 좀비영화는 아닌듯..  좀 지루함,6,3,3,2014-08-13 01:56:00,0
1989,2109****,스릴러좋아하네..긴장감제로..평점에비해최악,5,3,3,2012-01-04 15:46:00,0
1990,bsuu****,1점은 됩니다,1,3,3,2011-07-29 20:58:00,0
1991,ehsl****,0점업나여?? 욕나오네 아잠와 오랜만에 참 잘잤네여 ㄳㄳ,1,3,3,2010-08-15 18:22:00,0
1992,ana0****,공포영화는 평점이 평균적으로 낮은 편이라...이 영화는 6점대가 적당하다고 본다,1,3,3,2010-07-19 15:28:00,0
1993,daru****,완전 쓰레기구만,1,3,3,2009-11-21 17:11:00,0
1994,kuic****,공포영화 맞아?,1,3,3,2009-09-16 13:58:00,0
1995,seos****,진짜 어지간하면 악평 안하는데.. 아마 처음일듯.. 전염된 병사 쇠사슬 끊을때 최고..,1,3,3,2009-07-21 21:03:00,0
1996,sjsh****,보다가 졸다가 깨다가 졸다가 깨다가 다시 잠... 끝.,1,4,4,2010-07-22 04:29:00,0
1997,chil****,엉터리 스토리와 말도 안되는 행동을 일삼는 등장인물을 보고 있으면 맥이 다 빠진다,1,4,4,2010-07-04 10:10:00,0
1998,wkeh****,좀비 영화가 아님... 다만 그뿐..,1,4,4,2010-05-10 19:40:00,0
1999,efff****,상황설정도 엉성 재미도 그지. 아 시간 버렸다 진짜,1,4,4,2009-08-25 04:41:00,0
2000,괴테ㅁ(chld****),인간의 잔인함과 여러가지로 나쁘게 본 영화는 아닌데 실망스러운 점이 많다.. 평점을 낮추기 위해 1점을 줍니다,1,5,5,2014-05-23 01:08:00,0
2001,queen(mara****),무난하고 진부한 전개와 엔딩,1,5,5,2014-02-22 23:24:00,0
2002,zapp****,"엉성하고 재미없는 영화 절대 비추천,",1,5,5,2010-04-17 16:07:00,0
2003,anyk****,도저히 이해할수가 없는 등장인물들의 행동들.  쇼핑씬과 쇼핑할때 비지엠 그거 하나만 놓고봐도 맥이빠짐.,1,6,6,2016-08-28 07:11:00,0
